125Hz,250Hz,500Hz
92.18662020006138,86.3275568975407,77.67628872552633
92.18362680231273,86.32133995006274,77.66349432628532
92.18063358924724,86.31512330969599,77.6507003467715
92.17764055997462,86.30890697491182,77.6379067847534
92.174647713609,86.30269094418948,77.62511363801173
92.17165504926899,86.296475216016,77.61232090433937
92.16866256607767,86.29025978888636,77.59952858154126
92.16567026316247,86.2840446613032,77.58673666743441
92.16267813965518,86.2778298317769,77.57394515984772
92.15968619469207,86.2716152988256,77.56115405662206
92.15669442741358,86.265401060975,77.54836335561001
92.1537028369646,86.25918711675845,77.53557305467598
92.15071142249427,86.25297346471689,77.52278315169603
92.14772018315593,86.2467601033987,77.50999364455784
92.14472911810728,86.24054703135981,77.49720453116066
92.14173822651014,86.23433424716356,77.48441580941518
92.13874750753062,86.22812174938075,77.47162747724357
92.13575696033894,86.22190953658944,77.4588395325793
92.1327665841095,86.21569760737508,77.44605197336716
92.12977637802086,86.20948596033038,77.43326479756317
92.12678634125565,86.20327459405536,77.42047800313449
92.12379647300061,86.1970635071571,77.40769158805938
92.12080677244656,86.19085269825,77.39490555032718
92.11781723878835,86.18464216595547,77.38211988793816
92.11482787122486,86.1784319089021,77.36933459890352
92.111838668959,86.17222192572544,77.3565496812453
92.1088496311976,86.16601221506814,77.34376513299635
92.10586075715155,86.15980277557978,77.33098095220022
92.1028720460356,86.15359360591684,77.31819713691115
92.09988349706846,86.1473847047428,77.30541368519398
92.09689510947274,86.14117607072791,77.29263059512411
92.09390688247493,86.13496770254928,77.27984786478738
92.09091881530534,86.12875959889081,77.26706549228012
92.0879309071982,86.12255175844318,77.254283475709
92.08494315739148,86.11634417990372,77.24150181319101
92.081955565127,86.1101368619765,77.22872050285335
92.07896812965035,86.10392980337221,77.21593954283348
92.07598085021088,86.09772300280812,77.20315893127898
92.07299372606165,86.09151645900818,77.19037866634747
92.07000675645949,86.08531017070277,77.17759874620664
92.06701994066489,86.07910413662879,77.16481916903413
92.06403327794204,86.07289835552963,77.15203993301746
92.06104676755882,86.06669282615515,77.13926103635407
92.0580604087867,86.06048754726154,77.12648247725114
92.0550742009008,86.0542825176114,77.11370425392562
92.05208814317986,86.0480777359736,77.10092636460415
92.04910223490617,86.04187320112345,77.08814880752301
92.04611647536565,86.03566891184235,77.07537158092802
92.0431308638477,86.02946486691805,77.06259468307458
92.04014539964525,86.02326106514441,77.04981811222753
92.03716008205483,86.01705750532155,77.03704186666114
92.03417491037638,86.01085418625566,77.02426594465906
92.03118988391331,86.00465110675901,77.01149034451421
92.0282050019726,85.99844826565001,76.99871506452882
92.0252202638645,85.992245661753,76.9859401030143
92.02223566890282,85.98604329389843,76.97316545829123
92.01925121640471,85.97984116092265,76.9603911286893
92.01626690569073,85.97363926166796,76.94761711254722
92.01328273608479,85.9674375949826,76.93484340821277
92.01029870691414,85.9612361597206,76.92207001404262
92.00731481750941,85.95503495474192,76.90929692840237
92.0043310672045,85.94883397891232,76.89652414966648
92.00134745533663,85.94263323110327,76.88375167621821
91.9983639812463,85.9364327101921,76.87097950644956
91.99538064427728,85.93023241506174,76.85820763876123
91.99239744377655,85.9240323446009,76.84543607156262
91.98941437909438,85.9178324977039,76.8326648032717
91.98643144958422,85.91163287327075,76.81989383231499
91.9834486546027,85.90543347020696,76.80712315712756
91.98046599350965,85.89923428742368,76.79435277615292
91.9774834656681,85.8930353238376,76.781582687843
91.97450107044416,85.88683657837088,76.7688128906581
91.97151880720712,85.88063804995119,76.75604338306684
91.96853667532936,85.87443973751164,76.74327416354612
91.96555467418636,85.86824163999077,76.73050523058107
91.96257280315675,85.86204375633253,76.717736582665
91.95959106162206,85.85584608548618,76.70496821829934
91.95660944896707,85.84964862640639,76.69220013599369
91.95362796457945,85.84345137805308,76.67943233426557
91.95064660784996,85.83725433939145,76.6666648116406
91.94766537817236,85.83105750939202,76.65389756665235
91.94468427494337,85.82486088703044,76.64113059784225
91.94170329756268,85.81866447128763,76.62836390375965
91.93872244543299,85.81246826114969,76.61559748296169
91.93574171795989,85.80627225560775,76.60283133401333
91.9327611145519,85.80007645365819,76.59006545548722
91.92978063462047,85.79388085430239,76.57729984596374
91.92680027757994,85.78768545654682,76.5645345040309
91.92382004284755,85.781490259403,76.55176942828436
91.92083992984338,85.77529526188744,76.5390046173273
91.91785993799039,85.76910046302162,76.52624006977041
91.91488006671432,85.76290586183198,76.51347578423193
91.91190031544379,85.75671145734992,76.50071175933748
91.90892068361022,85.75051724861169,76.48794799372014
91.9059411706478,85.74432323465844,76.47518448602027
91.90296177599353,85.73812941453622,76.46242123488561
91.89998249908714,85.7319357872958,76.44965823897115
91.89700333937114,85.72574235199285,76.43689549693913
91.89402429629078,85.71954910768778,76.42413300745896
91.89104536929399,85.71335605344571,76.41137076920724
91.88806655783142,85.70716318833652,76.39860878086763
91.8850878613565,85.7009705114348,76.38584704113097
91.88210927932522,85.69477802181984,76.373085548695
91.87913081119629,85.68858571857547,76.36032430226459
91.87615245643107,85.68239360079026,76.34756330055144
91.87317421449357,85.67620166755732,76.3348025422743
91.87019608485045,85.6700099179744,76.32204202615871
91.86721806697088,85.66381835114368,76.3092817509371
91.86424016032676,85.65762696617199,76.29652171534866
91.8612623643925,85.65143576217065,76.2837619181394
91.85828467864508,85.64524473825537,76.27100235806205
91.85530710256407,85.63905389354643,76.25824303387598
91.85232963563155,85.63286322716849,76.24548394434728
91.8493522773322,85.62667273825062,76.23272508824863
91.84637502715316,85.62048242592626,76.2199664643593
91.84339788458405,85.61429228933328,76.20720807146509
91.8404208491171,85.60810232761384,76.19444990835834
91.8374439202469,85.60191253991441,76.18169197383784
91.83446709747057,85.59572292538581,76.16893426670882
91.83149038028766,85.58953348318309,76.1561767857829
91.8285137682002,85.58334421246555,76.1434195298781
91.82553726071264,85.57715511239675,76.13066249781875
91.82256085733181,85.57096618214445,76.11790568843547
91.819584557567,85.56477742088055,76.10514910056516
91.81660836092986,85.55858882778118,76.09239273305093
91.81363226693442,85.55240040202656,76.07963658474208
91.8106562750971,85.54621214280107,76.0668806544941
91.80768038493667,85.54002404929315,76.05412494116855
91.80470459597427,85.53383612069537,76.04136944363313
91.80172890773329,85.52764835620428,76.02861416076158
91.79875331973955,85.52146075502053,76.01585909143365
91.79577783152111,85.51527331634874,76.00310423453509
91.79280244260836,85.50908603939757,75.9903495889576
91.78982715253395,85.50289892337959,75.97759515359883
91.7868519608328,85.49671196751137,75.96484092736229
91.78387686704218,85.49052517101339,75.95208690915734
91.78090187070147,85.48433853311005,75.93933309789924
91.77792697135243,85.47815205302962,75.92657949250892
91.77495216853892,85.47196573000426,75.9138260919132
91.77197746180713,85.46577956326996,75.90107289504454
91.76900285070539,85.45959355206654,75.88831990084114
91.76602833478424,85.45340769563765,75.87556710824686
91.76305391359641,85.44722199323073,75.86281451621119
91.76007958669679,85.44103644409694,75.85006212368923
91.75710535364246,85.43485104749124,75.83730992964166
91.75413121399262,85.4286658026723,75.8245579330347
91.75115716730863,85.42248070890251,75.81180613284008
91.74818321315396,85.41629576544793,75.799054528035
91.7452093510942,85.41011097157833,75.78630311760215
91.74223558069707,85.40392632656707,75.77355190052958
91.73926190153239,85.39774182969126,75.76080087581082
91.73628831317203,85.39155748023147,75.74805004244467
91.73331481518994,85.38537327747196,75.73529939943533
91.73034140716217,85.37918922070057,75.7225489457923
91.72736808866681,85.37300530920866,75.70979868053028
91.72439485928396,85.36682154229119,75.69704860266934
91.72142171859582,85.36063791924656,75.68429871123466
91.71844866618656,85.35445443937672,75.67154900525665
91.71547570164236,85.34827110198712,75.65879948377089
91.71250282455146,85.34208790638667,75.6460501458181
91.70953003450401,85.33590485188768,75.63330099044404
91.70655733109223,85.32972193780596,75.62055201669962
91.70358471391026,85.32353916346068,75.60780322364077
91.7006121825542,85.31735652817446,75.59505461032843
91.69763973662212,85.31117403127324,75.58230617582853
91.69466737571403,85.30499167208635,75.569557919212
91.6916950994319,85.2988094499465,75.55680983955467
91.68872290737957,85.29262736418964,75.54406193593731
91.68575079916282,85.2864454141551,75.53131420744553
91.68277877438936,85.28026359918549,75.51856665316986
91.67980683266875,85.27408191862665,75.5058192722056
91.67683497361246,85.26790037182775,75.49307206365289
91.67386319683382,85.26171895814113,75.48032502661664
91.67089150194806,85.25553767692242,75.46757816020653
91.66791988857221,85.24935652753038,75.45483146353692
91.66494835632523,85.24317550932706,75.44208493572691
91.66197690482784,85.23699462167758,75.42933857590026
91.65900553370263,85.23081386395032,75.41659238318537
91.65603424257397,85.2246332355167,75.4038463567153
91.65306303106809,85.21845273575136,75.39110049562765
91.65009189881297,85.21227236403193,75.37835479906465
91.64712084543848,85.20609211973931,75.36560926617304
91.64414987057613,85.1999120022573,75.35286389610408
91.64117897385934,85.19373201097287,75.34011868801358
91.6382081549232,85.18755214527599,75.32737364106174
91.63523741340458,85.18137240455968,75.3146287544133
91.63226674894217,85.17519278821995,75.30188402723736
91.62929616117626,85.16901329565586,75.28913945870745
91.626325649749,85.1628339262694,75.27639504800146
91.62335521430421,85.15665467946555,75.26365079430165
91.6203848544874,85.15047555465223,75.25090669679462
91.61741456994582,85.14429655124032,75.23816275467122
91.61444436032839,85.13811766864359,75.22541896712664
91.61147422528575,85.13193890627878,75.21267533336031
91.60850416447019,85.12576026356544,75.19993185257589
91.60553417753569,85.11958173992608,75.18718852398125
91.60256426413787,85.11340333478599,75.17444534678847
91.59959442393402,85.10722504757334,75.16170232021378
91.59662465658307,85.1010468777192,75.14895944347755
91.5936549617456,85.09486882465735,75.1362167158043
91.5906853390838,85.08869088782444,75.1234741364226
91.58771578826149,85.0825130666599,75.11073170456515
91.5847463089441,85.07633536060594,75.09798941946866
91.58177690079866,85.0701577691075,75.0852472803739
91.57880756349383,85.06398029161231,75.07250528652565
91.57583829669977,85.0578029275708,75.05976343717268
91.57286910008837,85.05162567643612,75.0470217315677
91.56989997333295,85.04544853766419,75.03428016896737
91.56693091610846,85.0392715107135,75.02153874863234
91.5639619280914,85.03309459504534,75.00879746982707
91.56099300895983,85.02691779012358,74.99605633181997
91.55802415839332,85.02074109541479,74.98331533388327
91.555055376073,85.01456451038813,74.97057447529305
91.55208666168153,85.00838803451543,74.95783375532922
91.54911801490309,85.0022116672711,74.9450931732755
91.54614943542333,84.99603540813217,74.93235272841933
91.54318092292945,84.98985925657821,74.91961242005198
91.54021247711013,84.98368321209144,74.90687224746841
91.53724409765553,84.97750727415652,74.8941322099673
91.53427578425733,84.97133144226078,74.88139230685105
91.53130753660862,84.96515571589399,74.86865253742573
91.52833935440401,84.95898009454845,74.85591290100102
91.52537123733957,84.952804577719,74.84317339689031
91.52240318511276,84.94662916490296,74.83043402441056
91.51943519742258,84.94045385560011,74.81769478288234
91.51646727396937,84.9342786493127,74.80495567162978
91.51349941445497,84.92810354554548,74.79221668998062
91.5105316185826,84.92192854380556,74.77947783726606
91.50756388605697,84.91575364360257,74.76673911282089
91.50459621658408,84.90957884444848,74.75400051598336
91.50162860987145,84.9034041458577,74.74126204609524
91.4986610656279,84.89722954734702,74.72852370250172
91.49569358356372,84.89105504843565,74.71578548455145
91.49272616339053,84.8848806486451,74.70304739159653
91.48975880482135,84.87870634749925,74.69030942299243
91.48679150757054,84.87253214452438,74.67757157809802
91.48382427135385,84.86635803924909,74.66483385627556
91.48085709588838,84.86018403120423,74.65209625689066
91.47788998089254,84.85401011992298,74.63935877931222
91.47492292608617,84.84783630494091,74.62662142291252
91.47195593119034,84.84166258579576,74.61388418706707
91.46898899592749,84.8354889620276,74.60114707115474
91.46602212002142,84.82931543317872,74.5884100745576
91.4630553031972,84.82314199879372,74.57567319666099
91.46008854518121,84.81696865841941,74.56293643685346
91.45712184570114,84.81079541160481,74.5501997945268
91.45415520448597,84.80462225790114,74.53746326907597
91.45118862126603,84.79844919686192,74.52472685989912
91.44822209577282,84.79227622804275,74.51199056639754
91.44525562773916,84.78610335100146,74.49925438797568
91.44228921689923,84.77993056529809,74.48651832404111
91.43932286298833,84.77375787049473,74.4737823740045
91.43635656574311,84.76758526615575,74.46104653727961
91.43339032490145,84.76141275184757,74.4483108132833
91.43042414020246,84.75524032713878,74.43557520143546
91.42745801138652,84.74906799160007,74.422839701159
91.42449193819522,84.74289574480422,74.41010431187995
91.42152592037135,84.73672358632612,74.39736903302723
91.418559957659,84.73055151574277,74.38463386403284
91.4155940498034,84.72437953263322,74.37189880433169
91.412628196551,84.71820763657858,74.35916385336171
91.4096623976495,84.712035827162,74.34642901056375
91.40669665284776,84.70586410396871,74.33369427538156
91.4037309618958,84.69969246658593,74.32095964726186
91.40076532454489,84.69352091460296,74.30822512565423
91.39779974054747,84.68734944761104,74.29549071001114
91.39483420965709,84.68117806520348,74.28275639978791
91.39186873162855,84.67500676697553,74.27002219444275
91.38890330621774,84.66883555252443,74.25728809343669
91.38593793318176,84.66266442144942,74.24455409623351
91.38297261227882,84.65649337335168,74.23182020229994
91.38000734326832,84.65032240783435,74.21908641110537
91.37704212591076,84.64415152450249,74.20635272212203
91.37407695996782,84.63798072296312,74.19361913482489
91.37111184520222,84.63181000282516,74.18088564869167
91.36814678137789,84.62563936369946,74.16815226320283
91.36518176825986,84.61946880519876,74.1554189778415
91.36221680561422,84.61329832693772,74.1426857920936
91.35925189320824,84.60712792853285,74.12995270544764
91.35628703081025,84.60095760960252,74.11721971739487
91.35332221818965,84.59478736976703,74.10448682742918
91.35035745511699,84.58861720864846,74.0917540350471
91.34739274136388,84.5824471258708,74.07902133974778
91.34442807670297,84.57627712105983,74.066288741033
91.34146346090805,84.5701071938432,74.05355623840714
91.33849889375395,84.56393734385031,74.04082383137718
91.33553437501652,84.55776757071246,74.02809151945263
91.33256990447273,84.55159787406267,74.01535930214563
91.32960548190063,84.54542825353579,74.00262717897078
91.3266411070792,84.53925870876846,73.9898951494453
91.32367677978856,84.53308923939906,73.97716321308887
91.32071249980984,84.52691984506774,73.9644313694237
91.31774826692522,84.52075052541645,73.95169961797451
91.31478408091787,84.51458128008883,73.93896795826845
91.31181994157203,84.50841210873028,73.92623638983517
91.30885584867289,84.50224301098794,73.91350491220676
91.30589180200674,84.49607398651067,73.90077352491778
91.30292780136081,84.48990503494898,73.88804222750518
91.29996384652335,84.48373615595517,73.87531101950833
91.29699993728363,84.4775673491832,73.86257990046903
91.29403607343187,84.47139861428869,73.84984886993142
91.29107225475934,84.46522995092897,73.83711792744205
91.28810848105823,84.45906135876302,73.82438707254984
91.28514475212177,84.45289283745153,73.81165630480602
91.28218106774406,84.44672438665675,73.7989256237642
91.27921742772033,84.44055600604264,73.78619502898029
91.27625383184663,84.43438769527476,73.77346452001251
91.27329027992005,84.42821945402038,73.7607340964214
91.27032677173857,84.42205128194826,73.74800375776978
91.26736330710119,84.41588317872885,73.73527350362274
91.26439988580783,84.40971514403422,73.72254333354762
91.26143650765934,84.40354717753797,73.70981324711407
91.2584731724575,84.39737927891535,73.6970832438939
91.25550988000505,84.39121144784315,73.6843533234612
91.25254663010564,84.38504368399973,73.67162348539225
91.24958342256383,84.37887598706503,73.65889372926557
91.24662025718514,84.37270835672055,73.64616405466182
91.24365713377597,84.36654079264933,73.6334344611639
91.2406940521436,84.36037329453596,73.62070494835682
91.2377310120963,84.3542058620665,73.60797551582779
91.23476801344319,84.34803849492863,73.59524616316615
91.23180505599429,84.34187119281148,73.58251688996337
91.22884213956048,84.33570395540573,73.56978769581306
91.22587926395357,84.32953678240352,73.55705858031092
91.2229164289863,84.32336967349853,73.54432954305477
91.21995363447213,84.31720262838589,73.5316005836445
91.2169908802256,84.31103564676222,73.5188717016821
91.21402816606194,84.30486872832562,73.50614289677162
91.21106549179737,84.29870187277565,73.49341416851915
91.20810285724892,84.29253507981332,73.48068551653286
91.20514026223447,84.2863683491411,73.46795694042291
91.20217770657277,84.2802016804629,73.45522843980153
91.19921519008344,84.27403507348407,73.44250001428291
91.1962527125869,84.26786852791139,73.42977166348332
91.19329027390444,84.26170204345303,73.41704338702094
91.1903278738582,84.2555356198186,73.40431518451597
91.1873655122711,84.24936925671916,73.39158705559058
91.18440318896697,84.24320295386707,73.3788589998689
91.18144090377041,84.23703671097618,73.366131016977
91.17847865650681,84.23087052776167,73.3534031065429
91.17551644700245,84.2247044039401,73.34067526819655
91.17255427508442,84.21853833922944,73.32794750156981
91.16959214058056,84.212372333349,73.31521980629645
91.16663004331956,84.20620638601945,73.30249218201216
91.16366798313092,84.2000404969628,73.28976462835448
91.16070595984485,84.19387466590243,73.27703714496285
91.15774397329248,84.18770889256305,73.26430973147859
91.15478202330567,84.18154317667069,73.25158238754486
91.15182010971708,84.17537751795273,73.23885511280666
91.14885823236008,84.16921191613783,73.22612790691088
91.14589639106894,84.16304637095601,73.21340076950618
91.14293458567863,84.15688088213857,73.20067370024306
91.13997281602488,84.1507154494181,73.18794669877386
91.13701108194425,84.14455007252849,73.17521976475265
91.13404938327399,84.13838475120494,73.16249289783538
91.13108771985219,84.1322194851839,73.1497660976797
91.12812609151763,84.12605427420309,73.13703936394512
91.12516449810988,84.1198891180015,73.1243126962928
91.12220293946922,84.11372401631942,73.11158609438576
91.11924141543673,84.10755896889837,73.09885955788869
91.11627992585419,84.10139397548109,73.08613308646807
91.11331847056414,84.09522903581161,73.07340667979206
91.11035704940986,84.08906414963516,73.06068033753056
91.1073956622353,84.0828993166982,73.04795405935518
91.10443430888523,84.07673453674845,73.03522784493921
91.1014729892051,84.07056980953482,73.02250169395766
91.09851170304108,84.06440513480743,73.0097756060872
91.09555045024004,84.0582405123176,72.99704958100617
91.0925892306496,84.05207594181788,72.98432361839455
91.08962804411809,84.04591142306197,72.97159771793405
91.08666689049448,84.03974695580484,72.95887187930794
91.08370576962855,84.03358253980251,72.94614610220118
91.08074468137069,84.02741817481231,72.93342038630034
91.07778362557205,84.02125386059267,72.92069473129361
91.07482260208442,84.01508959690318,72.90796913687079
91.07186161076031,84.0089253835046,72.8952436027233
91.06890065145294,84.00276122015889,72.8825181285441
91.06593972401615,83.99659710662905,72.86979271402782
91.06297882830452,83.99043304267936,72.8570673588706
91.06001796417328,83.98426902807512,72.84434206277015
91.05705713147835,83.9781050625828,72.83161682542581
91.05409633007626,83.97194114597,72.81889164653838
91.05113555982433,83.96577727800548,72.80616652581026
91.04817482058041,83.95961345845902,72.79344146294538
91.04521411220313,83.9534496871016,72.7807164576492
91.04225343455167,83.94728596370521,72.76799150962867
91.03929278748592,83.94112228804303,72.7552666185923
91.03633217086644,83.9349586598893,72.74254178425007
91.03337158455439,83.92879507901932,72.72981700631344
91.03041102841162,83.92263154520948,72.71709228449541
91.02745050230058,83.91646805823729,72.70436761851042
91.02449000608443,83.91030461788127,72.69164300807441
91.02152953962687,83.90414122392102,72.67891845290475
91.0185691027923,83.89797787613723,72.6661939527203
91.01560869544572,83.89181457431162,72.65346950724137
91.01264831745277,83.88565131822696,72.64074511618968
91.00968796867974,83.8794881076671,72.6280207792884
91.00672764899346,83.87332494241684,72.61529649626215
91.00376735826151,83.86716182226215,72.60257226683693
91.00080709635193,83.86099874698988,72.58984809074019
90.99784686313349,83.85483571638801,72.57712396770074
90.99488665847552,83.84867273024551,72.56439989744884
90.99192648224798,83.84250978835234,72.5516758797161
90.98896633432136,83.8363468904995,72.53895191423554
90.9860062145669,83.83018403647898,72.52622800074151
90.98304612285628,83.82402122608377,72.51350413896978
90.98008605906186,83.81785845910784,72.50078032865746
90.97712602305657,83.81169573534619,72.488056569543
90.97416601471396,83.80553305459475,72.47533286136621
90.97120603390812,83.79937041665048,72.46260920386827
90.96824608051372,83.79320782131128,72.4498855967916
90.96528615440607,83.78704526837603,72.43716203988008
90.96232625546102,83.7808827576446,72.42443853287878
90.95936638355498,83.77472028891775,72.41171507553415
90.95640653856498,83.76855786199728,72.39899166759392
90.95344672036853,83.76239547668591,72.38626830880716
90.95048692884384,83.75623313278726,72.37354499892417
90.94752716386957,83.75007083010598,72.3608217376966
90.944567425325,83.74390856844757,72.3480985248773
90.94160771308994,83.73774634761851,72.33537536022044
90.93864802704479,83.7315841674262,72.32265224348149
90.93568836707047,83.72542202767897,72.30992917441708
90.93272873304844,83.71925992818605,72.29720615278517
90.9297691248608,83.71309786875761,72.28448317834493
90.92680954239006,83.70693584920471,72.27176025085679
90.92384998551937,83.70077386933929,72.2590373700824
90.9208904541324,83.69461192897425,72.2463145357846
90.91793094811337,83.68845002792335,72.23359174772753
90.91497146734697,83.68228816600124,72.22086900567648
90.91201201171849,83.67612634302348,72.20814630939795
90.90905258111376,83.66996455880651,72.19542365865965
90.90609317541906,83.66380281316759,72.18270105323049
90.90313379452127,83.65764110592495,72.16997849288056
90.90017443830777,83.65147943689765,72.15725597738113
90.89721510666647,83.64531780590556,72.14453350650464
90.89425579948575,83.6391562127695,72.13181108002472
90.89129651665458,83.6329946573111,72.11908869771614
90.88833725806238,83.62683313935284,72.10636635935482
90.8853780235991,83.62067165871808,72.09364406471786
90.88241881315524,83.61451021523098,72.08092181358349
90.87945962662174,83.60834880871661,72.06819960573105
90.87650046389008,83.60218743900079,72.05547744094106
90.87354132485224,83.59602610591025,72.04275531899515
90.87058220940071,83.5898648092725,72.03003323967606
90.86762311742842,83.58370354891589,72.01731120276763
90.86466404882886,83.5775423246696,72.00458920805487
90.86170500349597,83.5713811363636,71.9918672553238
90.85874598132422,83.56521998382871,71.97914534436163
90.85578698220854,83.55905886689652,71.9664234749566
90.85282800604432,83.55289778539947,71.95370164689807
90.84986905272748,83.54673673917074,71.94097985997647
90.84691012215441,83.54057572804436,71.92825811398328
90.84395121422193,83.53441475185512,71.91553640871108
90.84099232882743,83.52825381043864,71.90281474395351
90.83803346586865,83.52209290363128,71.89009311950527
90.83507462524392,83.51593203127021,71.87737153516208
90.83211580685196,83.50977119319333,71.86464999072076
90.829157010592,83.50361038923938,71.85192848597913
90.82619823636371,83.49744961924786,71.83920702073604
90.82323948406724,83.491288883059,71.82648559479141
90.82028075360319,83.48512818051378,71.81376420794616
90.81732204487258,83.47896751145402,71.80104286000224
90.81436335777697,83.4728068757222,71.7883215507626
90.81140469221833,83.4666462731616,71.77560028003121
90.80844604809904,83.46048570361626,71.76287904761305
90.805487425322,83.45432516693094,71.75015785331408
90.80252882379054,83.44816466295114,71.73743669694127
90.79957024340837,83.4420041915231,71.72471557830258
90.79661168407974,83.43584375249381,71.71199449720692
90.79365314570929,83.42968334571098,71.69927345346423
90.79069462820208,83.42352297102302,71.68655244688539
90.78773613146366,83.41736262827911,71.67383147728226
90.78477765539995,83.4112023173291,71.66111054446765
90.78181919991738,83.4050420380236,71.64838964825535
90.77886076492275,83.39888179021388,71.63566878846007
90.7759023503233,83.392721573752,71.62294796489749
90.77294395602672,83.38656138849063,71.61022717738425
90.76998558194109,83.38040123428321,71.59750642573789
90.76702722797495,83.37424111098386,71.58478570977691
90.76406889403727,83.36808101844737,71.57206502932073
90.76111058003733,83.36192095652925,71.5593443841897
90.75815228588498,83.35576092508569,71.54662377420506
90.75519401149037,83.34960092397358,71.53390319918901
90.75223575676415,83.34344095305045,71.52118265896463
90.74927752161729,83.33728101217457,71.50846215335592
90.74631930596124,83.3311211012048,71.49574168218774
90.74336110970782,83.32496122000077,71.48302124528591
90.74040293276929,83.3188013684227,71.47030084247709
90.73744477505825,83.31264154633149,71.45758047358885
90.73448663648776,83.30648175358876,71.44486013844961
90.7315285169713,83.30032199005673,71.43213983688872
90.72857041642264,83.29416225559827,71.41941956873637
90.72561233475605,83.28800255007694,71.40669933382361
90.72265427188617,83.28184287335694,71.39397913198236
90.71969622772798,83.27568322530308,71.38125896304541
90.71673820219694,83.26952360578085,71.36853882684639
90.7137801952088,83.26336401465639,71.3558187232198
90.71082220667977,83.25720445179643,71.34309865200096
90.7078642365264,83.25104491706838,71.33037861302603
90.70490628466567,83.24488541034027,71.31765860613206
90.70194835101489,83.23872593148073,71.30493863115684
90.6989904354918,83.23256648035901,71.29221868793908
90.69603253801445,83.22640705684505,71.27949877631826
90.6930746585013,83.22024766080932,71.2667788961347
90.69011679687124,83.214088292123,71.2540590472295
90.68715895304345,83.20792895065777,71.24133922944462
90.68420112693751,83.20176963628603,71.22861944262281
90.68124331847336,83.19561034888069,71.21589968660761
90.67828552757133,83.18945108831534,71.20317996124339
90.67532775415211,83.18329185446413,71.19046026637525
90.67236999813674,83.17713264720182,71.17774060184915
90.66941225944662,83.17097346640375,71.16502096751178
90.6664545380035,83.16481431194589,71.15230136321068
90.66349683372955,83.15865518370474,71.13958178879409
90.66053914654724,83.15249608155746,71.1268622441111
90.65758147637938,83.1463370053817,71.11414272901148
90.65462382314918,83.14017795505578,71.10142324334586
90.65166618678018,83.13401893045855,71.08870378696557
90.64870856719625,83.12785993146944,71.07598435972272
90.64575096432168,83.12170095796846,71.06326496147017
90.64279337808102,83.1155420098362,71.05054559206154
90.63983580839923,83.10938308695378,71.03782625135118
90.63687825520155,83.10322418920293,71.02510693919419
90.63392071841363,83.0970653164659,71.01238765544639
90.63096319796144,83.09090646862552,70.99966839996439
90.62800569377123,83.08474764556519,70.98694917260548
90.62504820576967,83.0785888471688,70.9742299732277
90.62209073388374,83.0724300733209,70.96151080168978
90.6191332780407,83.06627132390648,70.94879165785122
90.61617583816825,83.06011259881112,70.93607254157219
90.6132184141943,83.05395389792096,70.92335345271361
90.6102610060472,83.04779522112263,70.91063439113708
90.6073036136555,83.04163656830337,70.89791535670494
90.60434623694825,83.03547793935087,70.88519634928018
90.60138887585465,83.02931933415343,70.87247736872654
90.59843153030434,83.02316075259981,70.85975841490838
90.59547420022722,83.01700219457935,70.84703948769088
90.59251688555352,83.0108436599819,70.83432058693978
90.58955958621385,83.0046851486978,70.82160171252154
90.58660230213906,82.99852666061798,70.80888286430334
90.58364503326034,82.99236819563383,70.796164042153
90.5806877795092,82.98620975363721,70.783445245939
90.57773054081747,82.98005133452064,70.77072647553054
90.57477331711726,82.973892938177,70.75800773079743
90.57181610834105,82.96773456449972,70.74528901161018
90.56885891442155,82.96157621338281,70.73257031783994
90.56590173529186,82.95541788472067,70.71985164935855
90.56294457088532,82.94925957840829,70.70713300603843
90.55998742113559,82.94310129434108,70.69441438775273
90.55703028597665,82.93694303241502,70.6816957943752
90.55407316534279,82.9307847925265,70.66897722578022
90.55111605916856,82.9246265745725,70.65625868184286
90.54815896738884,82.9184683784504,70.6435401624388
90.5452018899388,82.9123102040581,70.63082166744431
90.54224482675389,82.90615205129399,70.61810319673636
90.53928777776989,82.89999392005691,70.6053847501925
90.53633074292284,82.89383581024626,70.59266632769094
90.5333737221491,82.8876777217618,70.57994792911045
90.53041671538524,82.88151965450383,70.56722955433048
90.52745972256828,82.87536160837314,70.55451120323104
90.52450274363535,82.86920358327093,70.54179287569282
90.521545778524,82.8630455790989,70.52907457159702
90.51858882717198,82.85688759575925,70.51635629082553
90.51563188951735,82.85072963315456,70.5036380332608
90.51267496549852,82.84457169118794,70.49091979878587
90.50971805505401,82.83841376976292,70.47820158728439
90.50676115812283,82.83225586878352,70.46548339864061
90.50380427464412,82.82609798815417,70.45276523273935
90.50084740455736,82.8199401277798,70.44004708946603
90.49789054780226,82.81378228756574,70.42732896870665
90.49493370431887,82.80762446741781,70.41461087034777
90.49197687404745,82.80146666724224,70.40189279427653
90.4890200569286,82.79530888694573,70.3891747403807
90.4860632529031,82.7891511264354,70.37645670854852
90.48310646191209,82.78299338561885,70.3637386986689
90.48014968389691,82.77683566440403,70.3510207106312
90.4771929187992,82.77067796269941,70.33830274432547
90.47423616656089,82.76452028041389,70.32558479964224
90.4712794271241,82.75836261745673,70.31286687647261
90.46832270043132,82.75220497373766,70.30014897470822
90.46536598642518,82.74604734916686,70.2874310942413
90.46240928504866,82.73988974365489,70.2747132349646
90.45945259624497,82.73373215711277,70.26199539677138
90.45649591995758,82.72757458945192,70.24927757955551
